Term,ug_root_dark,ug_root_light,ug_leaf_dark,ug_leaf_light,gcr_40cGy,gcr_80cGy,rad_100Gy_co60_90m_a,rad_100Gy_co60_1440m_a,rad_100Gy_co60_180m,rad_100Gy_co60_90m_b,rad_100Gy_co60_1440m_b,rad_100Gy_co60_90m_c,rad_100Gy_co60_1440m_c,rad_10cGy_cs137_24h,rad_100cGy_cs137_24h
gehring_L3_state::29. oi micr,0.8970268199842407,-0.8672925685088174,-1.1899740499504972,0.821472658345693,-1.0114433474519624,-1.4219745085754756,-0.7646224680772232,0.9269519627226164,-0.8610847220065835,-1.2173567377931613,1.3943990807376656,-1.6826596352255798,1.1210311694489326,1.6827427599986402,0.7753173676735967
gehring_L3_state::3. EMB inn cotyl,0.8304244830363895,-1.486101392305783,-0.9108716447795112,1.275408653933969,-1.3642148851650822,2.239033333922742,1.8545290507349246,1.204118663182979,-1.0128875204748733,1.6344978453276726,-1.0412742860119488,-1.130576188261145,-1.2124097923844066,1.0985730589065463,0.9247832940967333
gehring_L3_state::3. EMB low proto,1.0829562240962634,-1.3076353607973918,-0.93336487279689,-0.8194427375742246,-1.5811065501603767,-1.2763603444384175,1.1739907054746361,-1.5101677860821838,-1.5835542004564558,-1.529497794473648,-1.0139755050297505,-1.006610928207194,-1.6116545406676117,0.5431677653336725,-1.039929598535451
gehring_L3_state::3. EMB sus,-1.1890756273152812,-0.853830877593808,-1.3127457852140705,0.7709351562627198,-1.1209896279353926,-1.5383689039565984,1.6899578674305267,-1.3969102510095497,-1.1476546731700714,-1.3693561607822018,-0.9469261684741856,-0.850647820187387,-1.4408278419385332,0.7666646715089457,-0.9931978197724273
gehring_L3_state::30. oi1 flav synth g2m-phase,1.106783089044489,-1.068753005153658,-0.806046539102731,-1.7756875299952242,-1.3481114535195466,-1.4725973470654408,-0.7917310975673486,-1.0793977238182486,-1.9721743359885118,-1.9439320619924683,1.1182800350142326,-1.7277409327325097,-1.040874214991846,1.33383575272546,-1.0692276292198428
gehring_L3_state::30. oi1 flav synth s-phase,1.279004900183914,-0.9513336677742932,-0.487468753586293,-1.416337350886051,-0.6725906658666836,0.774034259250609,1.1894459070988104,1.4099042324696605,-1.2661432374343644,1.018213274238004,1.6341386544044856,-1.0345465857882439,1.0489057324654851,1.0556852915657724,-0.7907188037089267
gehring_L3_state::31. oi2 LTP,0.9713441693781648,-1.5147412632458264,-1.0351324934218666,0.8442076052942876,-0.7684102354850062,-0.9470769064526215,0.8873756073011038,-1.1092745127515153,-0.9058148973489305,-1.320752431726657,1.6538178781427346,-1.6887649993704679,0.8034581995996296,1.0769452243297222,1.0007012519728677
gehring_L3_state::31. oi2 gen I,1.4415105825154206,-1.405795886455013,-1.1102340237442268,-1.418178249942168,-1.2395375286109866,-1.0576509237067182,-0.9340567222540116,-1.0444205137539548,-1.7487484883897675,-1.6526801222664527,1.5038036191107842,-1.799393354460053,1.113390496415975,1.1121071413715033,0.9875170641828664
gehring_L3_state::32. oi2 VLCFA synth,1.254980150591891,-1.5171275342082269,-1.3337087574932571,-1.3374900984810485,-1.1739595405958765,-1.198718238812365,-0.9169540286386012,-0.7756703637450625,-1.3963927884199487,-1.6540252557771675,1.6787435039359275,-1.9997985306663226,1.2639295109281474,1.4884652654472155,1.4262327661455088
gehring_L3_state::32. oi2 gen,1.063783512251688,-1.8145655910775609,-1.093110739967229,-1.151937910351583,-0.9475822925168258,0.8269882269559611,-0.8806044279289127,-0.7257924298108119,-0.9402114448807576,-1.5173412713981542,1.036748220723284,-1.8234555263939662,1.0994922409537373,1.6781924545792228,1.7379736695264534
