Term,ug_root_dark,ug_root_light,ug_leaf_dark,ug_leaf_light,gcr_40cGy,gcr_80cGy,rad_100Gy_co60_90m_a,rad_100Gy_co60_1440m_a,rad_100Gy_co60_180m,rad_100Gy_co60_90m_b,rad_100Gy_co60_1440m_b,rad_100Gy_co60_90m_c,rad_100Gy_co60_1440m_c,rad_10cGy_cs137_24h,rad_100cGy_cs137_24h,hypoxia_1pct,anoxia_0pct,submergence,gravitropism_12h,gravitropism_24h
gehring_L3_state::28. oi1 flav synth high PCD,0.5350549011052939,0.5983480470840021,0.8184564067879979,0.3393687975687814,0.9827929266990242,0.9252009456264776,1.0,0.7930231422712626,0.6379213878591204,0.1206107673158845,0.0902266637411153,0.0660302263903813,0.9550213063945692,0.661711042032707,0.9111764148260498,0.8110505544070663,0.8035348360655737,1.0,0.43823571846860226,0.6051889683350358
gehring_L3_state::28. oi1 flav synth s-phase,0.5903125320808952,0.2811274867454642,0.9994589276930644,0.0661959399823477,0.361505187140291,0.2208505220269926,1.0,0.7199173041141202,0.0122441170843696,0.1857678726006128,0.0029644223289127,0.0411457701177327,0.3452073653415935,0.7383060299756012,0.2338099856348031,0.7206938350192457,0.9896501068376068,0.9014682498372126,0.3846383741781232,0.5045858343337335
gehring_L3_state::29. oi micr,0.7716274893016806,0.7411598934773092,0.733065706170763,0.8931171390256204,0.698558485394513,0.2336224995048524,1.0,0.7597876726448155,0.7941936101013967,0.2343428474592684,0.1397513383630312,0.0147674853949887,1.0,0.6433301797540208,0.9504387861800144,0.732976425993325,0.7700892857142856,0.2368956119226498,0.5022940665794701,0.9495206454674893
gehring_L3_state::3. EMB inn cotyl,0.8508717504136353,0.0980592441266598,0.8755336940482047,0.3222204418077748,0.3422137908281095,0.0,0.0007982417395283,0.9436533704390846,0.6166902621006314,0.0271515658618216,0.718120167321587,0.4309815126556289,0.3446271848956413,0.60353901678405,0.882027424876434,0.5123311944586142,0.6879734848484849,0.1334807739061556,0.7007623047805769,0.2625602968460111
gehring_L3_state::3. EMB low proto,0.6430326043484584,0.2331981822351003,0.8501371210640865,0.8272919860330438,0.1184015176509402,0.4081739750445633,0.516051881151688,0.1636275928605885,0.0565743802782256,0.0548175327689485,0.7177927071449698,0.5387621567904957,0.0596757030122322,1.0,0.6241349890984927,0.0016498784300104,0.4951370468611848,0.1189305404772548,0.007931690340334264,0.3435614245698279
gehring_L3_state::3. EMB sus,0.3860552362707535,0.7546573276910356,0.5669781931464174,0.9397302796327212,0.5597987462883537,0.2479857397504456,0.0105367909617748,0.2771966094686789,0.5031676186832108,0.123640061006609,0.7356748802680672,0.7779670954570821,0.1578090812990142,0.9486590201226708,0.6318269842774535,0.2177839527613754,0.743448275862069,0.4307018328118014,0.0946137347739873,0.9501656662665066
gehring_L3_state::30. oi1 flav synth g2m-phase,0.650640245139819,0.4691353590229995,0.8963449241363654,0.0212910918071878,0.340778620917189,0.2880855614973262,1.0,0.7809799462476742,0.0,0.0140500069325692,0.4587174387316179,0.0099530855956089,0.636264555727643,0.6600567644276253,0.5990005823165364,0.0721546833391223,0.7596663946133442,0.3435810948104198,0.49459754765084374,0.4822222222222223
gehring_L3_state::30. oi1 flav synth s-phase,0.4894288103548574,0.6324107630095009,1.0,0.1091928851254349,0.9986910619253224,0.9039579721565536,0.5404354073942592,0.6326901669758813,0.3310661485786664,0.682408118071895,0.0275267787684758,0.5042111912845925,0.9967696162787189,0.6339438869674457,0.934956597104668,0.7430056295752587,0.8836287313432836,1.0,0.9924932316022643,0.29863945578231293
gehring_L3_state::31. oi2 LTP,0.7058229292522487,0.0768511183840236,0.8213846532218397,0.8640422529612847,0.9566906670289363,0.8224555276656116,0.9502911391097444,0.8048239266763145,0.7319748970509367,0.1560290243564265,0.0243394675426523,0.0134104732235573,1.0,0.6108309137767918,0.8384092096561134,0.2018962345464603,0.782794791415481,0.2946189092534644,0.31103557120310793,0.21465091299677763
gehring_L3_state::31. oi2 gen I,0.3523887434554973,0.1491682474828542,0.851285046728972,0.1146525293817067,0.4081483210081194,0.7127053338818046,1.0,0.7562513704337148,0.0162791102144459,0.0293735525052251,0.0719248090402111,0.0019342028687823,1.0,0.5828814194676997,0.7780275579952535,0.0967928678939446,0.5175729442970822,0.1643976646211782,0.005827364331674153,0.05251700680272109
gehring_L3_state::32. oi2 VLCFA synth,0.5422709424083769,0.0782868816576681,0.6190359075258238,0.157639243740419,0.4828271130293093,0.5496765979118919,1.0,1.0,0.1808669034528077,0.0311014085349442,0.0183511858456505,0.0,1.0,1.0,0.772898726069319,0.0170487437767743,0.3806366047745358,0.1402837795327737,0.005098943790214884,0.037224489795918365
gehring_L3_state::32. oi2 gen,0.6286179986170107,0.0203122719976652,0.8746925725528776,0.3331088090924575,0.7717087745874787,0.8554862829182474,1.0,1.0,0.6818442701358333,0.0562616505677003,0.5399181035588192,0.0008381545764723,1.0,0.3377483443708609,0.4857305529855525,0.6617266714992707,0.7177083333333334,0.9716644453663086,0.09124425729858213,0.373669758812616
gehring_L3_state::33. oi2 VLCFA synth,0.806248277762469,0.143332564499654,0.8522616268194508,0.7178059155930437,1.0,0.8449473058760985,1.0,0.9166959606809232,0.8155641565245544,0.943284506552496,0.5140000326404491,0.3360237892948173,1.0,0.5821353577774188,0.7595544801081773,0.840367077680696,0.9552083333333334,0.3294218447325286,0.29637610780624013,0.02857142857142857
gehring_L3_state::33. oi2 gen II,0.5320434329786635,0.5161493402263868,0.8920868175110673,0.0816665450032849,0.3559174247066032,0.6878619007411577,1.0,0.720178354910627,0.100030063680341,0.4347817418782459,0.0919543204265842,0.1015531475214153,1.0,0.6860980452249923,0.9767203087910846,0.4229974122851402,0.3209635416666667,0.5035403506810517,0.002549471895107442,0.3415730337078652
gehring_L3_state::34. oi2 s-phase,0.6100582772375965,0.2265004110715264,0.7630964092474176,0.2052754920444734,0.3970993428268255,0.5814474153297682,1.0,0.8194802743346127,0.0235316625215228,0.0189798339264531,0.076741322627266,0.0,1.0,0.7569583727530748,0.7777588409141136,0.1240158619891165,0.5764408005787316,0.1152788501916798,0.004079155032171908,0.05430719656283566
gehring_L3_state::4. EMB cort init,0.2893457117595049,0.9600697631723883,1.0,1.0,0.4045007148355878,0.9888770053475936,0.5228483393911012,0.1515590053940271,0.1947732925196097,0.021860701576004,0.8741876874973592,0.4487435489034111,0.1113946456228335,0.6034648370497427,0.1493291048699144,0.0085793678360541,0.6457715712279607,0.7255550588585903,0.3479139786160575,0.6346899708697461
gehring_L3_state::4. EMB unknown I,1.0,0.9599307613627422,0.9810304449648712,0.1485747928284197,0.1513361926756846,0.2488651218062982,1.0,0.2994693680656054,0.0051654868949684,0.019754521025492,0.2928425772061701,0.0362202513404115,0.2224309444996377,0.6512480896586857,0.4759898939524455,0.0036663965111342,0.4641909814323608,0.0643222569910097,0.2627655699890737,0.46831460674157305
gehring_L3_state::4. EMB vasc prim,0.6456639189038654,0.4704792105429369,0.5332636497786523,0.3331421094359325,0.4098165114331396,0.0,0.0,0.8159675727998709,0.9581073215174496,0.0099908359231811,0.6007533474471419,0.3054025738021065,0.3389554208809011,0.8828412662164661,0.2258846471568056,0.9128192277976152,0.7296262254901961,0.0758083743108329,0.35431441117859036,0.7793398876404495
gehring_L3_state::5. EMB gro tiss init,0.602725512652705,0.0554723732544934,0.8632163890402945,0.0287264488433102,0.4090587736249234,0.0,0.0,0.7634972170686456,0.6354983738281997,0.0151121887913664,0.7337727637638907,0.4399114162799076,0.3300334152166883,0.5962384105960266,0.9019757109305896,0.6834889014178622,0.8983242753623188,0.1675004080010785,0.8700889980482065,0.39043731778425655
gehring_L3_state::5. EMB unknown II,0.2403053523743178,0.675399531156134,0.874262174126906,0.1519651677738034,0.0097987462883536,0.0,0.0102168418251962,0.0,0.0,0.0,0.8774398032268649,0.0,0.0021756766723209,1.0,0.0,0.0113991600618901,0.7778445512820513,1.0,0.028681558819958725,0.2406530612244898
gehring_L3_state::5. EMB vasc hypoph,0.0934794948204909,0.7104474248550482,0.9285189116421156,1.0,0.1649874375047585,0.7545098039215686,0.9903092448743592,0.2575531559612601,0.1089448145120614,0.0533242953171778,0.9811129420712384,0.4595182465509568,0.0763904253837139,0.9931389365351628,0.6263208667674103,0.0810273628960673,0.3682581786030062,0.0,0.19518756828942577,0.7447790262172285
gehring_L3_state::6. CZE nodule,0.6501497302871649,0.1501657251255967,0.1304107230693556,0.1351992904841402,1.0,0.8546651387827857,0.2229523884665406,0.8481136203008784,0.6288541052541161,0.1172917951105351,0.0350966429298067,0.6178149713172355,1.0,0.6782184702714504,0.9020710269731692,0.2412015820905556,0.7764204942063381,1.0,0.17837804577898103,0.6024719747053752
gehring_L3_state::6. EMB cort init,0.514992364746946,0.1506716228774182,0.5855570585341859,0.0333691072422291,0.1695338643540557,0.0,0.0007317215945676,0.9519281738669494,0.6251960971876793,0.0437245995696868,0.5328431993915579,0.8344729629121279,0.439742649770285,0.6125422354372212,0.8967333285887126,0.522562592662198,0.8223379629629629,0.4014608972779993,0.21946389814959838,0.6787482993197279
gehring_L3_state::6. EMB unknown,0.1038074712643678,0.3935502699547643,0.8741847747461011,1.0,0.4286661940094203,0.4910860236350432,1.0,0.0238164151333471,0.0906225771047093,0.0146415861718352,0.0032114575229888,0.0393932650941996,0.0355360523145758,0.0420240137221269,0.112238126836667,0.0575100481317918,1.0,0.993890627328267,0.029233944397232002,0.9880449438202247
gehring_L3_state::7. CZE apical cyst,0.7165392543693249,0.0,0.8778980160682079,0.4558510215438429,0.6661428397784298,0.8850118203309693,0.1652360400823785,0.8918109668109668,0.742699864311796,0.0987329667702605,0.132708049220652,1.0,1.0,0.6174571181769569,0.8851325393776412,0.999122971872455,0.9984526967285589,0.0,0.1757783657396013,0.4971661807580175
gehring_L3_state::7. CZE basal cyst,0.3274135332381406,0.4735683111576881,0.8722363890542886,0.0606796116504854,1.0,0.8491952681899205,1.0,0.7167711850779868,0.7401568777501435,0.1858907263973205,0.0096343725689665,0.0107097529215909,0.6590010131161668,1.0,0.747763019131605,0.7241388568206836,0.8290077683615819,0.4892815716660677,0.43457873012018944,0.5988208616780045
gehring_L3_state::7. EMB hypoph,0.6583463691312306,0.1501118074151781,0.3068740777176586,0.0200214643453374,0.1483421313097987,0.0,0.0,0.8548549376335194,1.0,0.0056418838154434,0.7317979270064452,0.3203039950703502,0.0805000368758758,0.643915025371979,0.631692495775053,0.8180524606008537,0.8400297619047619,1.0,0.9025483765823417,0.4405571752510528
gehring_L3_state::8. CZE basal cyst,0.3214057653712826,0.0285641324967167,0.7795868175110675,0.3259533084240931,1.0,0.7411934470758,0.857068685115383,0.7363241678726483,0.621848096422422,0.9306395851339672,0.3223229981833229,0.2225599741454214,1.0,0.7262482918112058,0.8324267718616875,0.1965712300898129,0.5496794871794872,0.3315694815523282,0.450206742888973,0.7622396650968079
gehring_L3_state::8. CZE nod-like,0.5467316846627192,0.5829564230518884,0.0,0.4311934934848124,1.0,0.6179469434832756,0.2593953052742492,0.6362070153676521,0.7995124049906783,0.2380822730452183,0.4867275996668534,0.507866410403126,1.0,0.5964825461514204,0.8755575415552945,0.4334838485585273,0.6690152519893899,1.0,0.9170871277381245,1.0
gehring_L3_state::8. EMB  s-phase,0.6398978330424665,0.2231176127243543,0.72,0.3494335530989443,0.4425313427911579,0.0,0.0030394589312812,0.8461004603861747,0.2776118085090727,0.0806613076739182,0.5193959068876788,0.1631835644805318,0.3142863847561834,0.8754335810939585,0.3856289695705754,0.7142140403689553,1.0,0.5589520597120061,0.14498735820871886,0.025396825396825397
gehring_L3_state::9. CZE nod-like,0.6150685774376874,0.5913088335940053,0.238049456691857,0.8977366270973898,1.0,0.8183164983164983,0.5586315897837536,1.0,0.9068045530113504,0.8951509429394533,0.9740849779147908,0.8459152669952255,1.0,0.3100438345721364,0.6200006727437856,0.9274983555722608,0.9987824675324676,0.2930421786031978,0.42664631714042905,0.9282798833819241
gehring_L3_state::9. EMB g2/m-phase,0.0719189016602809,0.31997010098363,0.7915330571068276,0.0207588145120081,0.0,0.0542400222500347,0.5300103416652033,0.0030873130728412,0.0,0.0151063984312586,0.992041170486506,0.0,0.0,0.862657653112703,0.0068252914968243,0.0013199027440083,0.962828196347032,0.6347450742882412,0.6140585164501638,0.026122448979591838
gehring_L3_state::9. MCE,0.348262979930192,0.3417477510556269,0.8979832759468765,0.1234883324816896,0.7836790105843222,0.7007209348385819,0.526193911387654,0.7630413002337749,,0.2379257752923233,0.5999369676660085,0.4432422643370574,1.0,0.8260516417841567,0.3661568144178707,0.1354220215352553,0.389920424403183,0.9787518526408348,0.9411544441697833,0.6972287862513425
germ_cluster::1,0.05970625798212,0.4209177265909629,0.6800936768149883,0.2999983516574084,0.0037418147801683,0.0170862884160756,1.0,0.7499276410998553,1.0,0.004880528723945,0.7657202212485159,0.9368334489759208,0.999926248248396,0.5656323093715889,0.9256728672787068,0.086488364015283,0.7688163129973475,0.2935040802194816,0.9911375500789122,0.9979962894248608
germ_cluster::10,0.7310575604587385,0.0541056054699714,0.7325381210034432,0.4828238955730013,0.9976536779519434,0.8150669818754925,1.0,1.0,0.0524495592412179,0.2571521005684707,0.0262755615517269,0.0542705088265835,1.0,0.6134612785511555,0.8079199582473371,0.7166848336778802,0.7895283127666934,0.1878945015645954,0.005098943790214884,0.03965014577259475
germ_cluster::11,0.3610043084642234,0.1619239948595557,0.2463600590260698,0.0014508307496621,0.0,0.2020751247701602,0.0059583044129084,0.0656771799628942,0.9088627563459056,0.0023507849231014,0.406118296759192,0.6035258139953229,1.0,0.6727395593999189,0.823575462495866,0.0200821542674577,0.3763020833333333,0.5900050310246521,0.020759985431589172,0.28943820224719097
germ_cluster::12,0.6748539925293163,0.7968541461279198,0.9261098130841122,0.287414574372723,0.7078573490597162,0.909627659574468,0.0189332962594392,0.8328767870784678,0.9928772885893208,0.0326972812031382,0.064165870508585,1.0,1.0,0.8869639794168096,0.931731653171137,0.2096042751035682,0.5689583333333333,0.0136955671082788,0.6591543699714151,0.23658426966292137
germ_cluster::13,0.9534249563699826,0.0,0.0021077283372365,0.0,0.9987352908830968,0.2310460643587578,0.0021285087135825,0.9994934876989868,0.4134541802180983,0.0149127266564988,0.0,0.1877788618442824,1.0,0.0768439108061749,0.0242677030998198,0.7449835680123975,0.5367208222811671,0.1280790435908898,0.4317785601553964,0.8025396825396827
germ_cluster::14,0.0776614310645724,0.8965402139626484,0.102557796360059,0.2713053501868193,0.2674694820191355,0.3688608005185545,1.0,0.0069464544138929,1.0,0.4828907747057213,0.193054475096244,0.0267564730181552,0.1646819881202947,0.9771917376222012,0.892481263773976,0.4413213277402231,0.9855011261261262,0.9658113924758231,0.15198129460989415,0.5548669426374927
germ_cluster::15,0.9337975243147656,0.0800772261446418,0.7519320843091336,0.230856188886239,0.0,0.2328163992869875,0.6121695432706379,0.9287426858855432,1.0,0.9463828323583796,0.0073404743382602,1.0,1.0,0.9998107852412488,0.4872844474702471,0.5091590479454327,0.8993566176470589,0.9974285874000782,0.5064950831613451,0.08949357520786093
germ_cluster::2,0.3586448031801435,0.4231723332846928,0.7561562346286276,0.8419041302906098,1.0,0.924649938296997,1.0,0.2716835504100338,0.549309975749616,0.7137773258769701,0.0759415249553834,0.0271562082777036,1.0,1.0,0.8731846592455216,0.0705323028829454,0.7519893899204244,0.0319563232526506,0.13918286980063993,0.10277153558052435
germ_cluster::3,0.0108556832694763,0.0042317233328469,0.7967213114754098,0.0501861449740856,1.0,0.5246230627790912,1.0,0.7774471780028943,0.9977998852114024,0.0126532226176354,0.1424510801268625,1.0,1.0,0.1876072041166381,0.2833254336903972,0.0016498784300104,1.0,0.9947644041328144,0.7529440330217313,0.8189028420356906
germ_cluster::4,0.9345295642947804,0.0512689557633377,0.9197037540377584,0.9962303033560294,0.619003629165292,0.2293635315088602,0.0776905680457629,0.3649782923299566,0.0,0.0061006609049313,0.0,0.0,0.2523784939892322,0.0564322469982847,0.0182007773248649,0.0,0.5868700265251989,0.5145620213539046,0.01572174335316256,0.2080466472303207
germ_cluster::5,0.6823111443530292,0.8826121232410717,1.0,0.8060963187232958,1.0,0.9886181720508876,1.0,0.9951762523191094,0.0543332695618901,0.729653314781616,0.0,0.1619314641744548,1.0,0.0387650085763293,0.0282112048535406,0.0803587847087428,0.7434018567639258,1.0,0.3442440769137382,0.38691013247404227
germ_cluster::6,0.5182576749167063,0.4176096647100634,0.792449581898672,0.9972564163716084,0.0355472404115996,0.2847328605200945,0.8733828952760053,1.0,0.362502391429118,0.5339315046308792,0.1462851671696145,0.2081153627618095,1.0,0.8921088844929904,0.7788933719472471,0.3009378256339006,0.6980744949494949,0.5672829256870383,0.003399295860143256,0.1887940630797774
germ_cluster::7,0.8733224534429055,0.414393243987516,0.004215456674473,0.0276784193493442,1.0,0.4852159605100781,0.0,0.7694678697925451,0.5027740577769275,0.0132180986273512,0.002202142301478,0.2972013686737143,1.0,0.0376214979988564,0.0720447435775902,0.0959929268369699,0.6294429708222812,0.0275666815675756,0.2718264517128348,0.7444897959183674
germ_cluster::8,0.3187354566608493,0.1696346612814393,0.0482046237088047,0.0,0.3261712306169581,0.0,0.0,0.6193722943722942,0.9704096754146948,0.0,0.0353656990746609,0.221272808188696,0.4874758989811722,0.8126610369435977,0.4970632287420608,0.0886633673703773,0.6148313492063492,0.2256792330998857,0.3422086593751035,0.4517228464419476
germ_cluster::9,0.2523946360153257,0.3861447541222822,0.5802432933519998,0.990851455166981,0.3990785690719706,0.3565918045705279,1.0,1.0,0.7260105496187379,0.9619118057215712,0.0174876006293846,0.5918253577869909,0.9998188569875917,0.9749311468516768,0.962959604660652,0.917681754441762,0.995253164556962,0.9935773527395548,0.12958405119369926,0.5165449438202248
germ_state_time::12hsl,0.2014343368237347,0.0727005691206168,0.5930383958797488,0.0,0.0508083140877598,0.0,0.0,0.837992166563595,0.9398496240601504,0.0035261773846521,0.1820678581991803,0.7449098798397864,0.8125920916153674,0.7670668026391773,0.5003317850033179,0.427281056192445,0.9063313802083336,0.921213645765046,0.32288717028306685,0.08337078651685394
germ_state_time::24hsl,0.5940560160946287,0.1454011382412337,0.6794549712582498,0.0660127991096271,0.3941378235110695,0.0003089046493301,0.1358807001112216,0.809788185765031,0.060694471015879,0.0314417483464817,0.6962738955386947,0.7462040891122804,0.3184546003337949,0.6612654453714056,0.8876147605152658,0.4307461003570757,0.9823611111111112,0.0782893756519147,0.8200028695354664,0.6014425496225887
germ_state_time::48hsl,0.4459060500290867,0.134991974317817,0.8814352342967542,0.6971520758039956,0.9947424995476846,0.7975035460992907,0.3245591783904726,1.0,1.0,0.7308228666703446,0.033032134522171,1.0,1.0,0.9654693023950603,0.9931747085031756,0.7996547571815378,1.0,0.0178042372407624,0.9192400737895932,0.38906367041198503
germ_state_time::dry_seed,0.3141127524308152,0.1685331375068845,0.8051522248243559,0.0119693536847126,1.0,0.8176887776387152,0.0,0.5436611008039579,1.0,0.0,0.2279122829255926,0.4380284223781255,0.3720407109668854,0.6684506915348921,0.8910934963334376,0.0,0.0182291666666666,1.0,0.5913016540169881,0.43249506254114545
