Term,ug_root_dark,ug_root_light,ug_leaf_dark,ug_leaf_light,gcr_40cGy,gcr_80cGy,rad_100Gy_co60_90m_a,rad_100Gy_co60_1440m_a,rad_100Gy_co60_180m,rad_100Gy_co60_90m_b,rad_100Gy_co60_1440m_b,rad_100Gy_co60_90m_c,rad_100Gy_co60_1440m_c,rad_10cGy_cs137_24h,rad_100cGy_cs137_24h,hypoxia_1pct,anoxia_0pct,submergence,gravitropism_12h,gravitropism_24h,phototropism
gehring_L3_state::10. CZE cyst photo,1.2530543602871955,-1.2647125772438916,-1.3445194491114418,1.2595444153268414,-1.1733675742114271,2.062698451970717,1.562169480642051,0.9160891763092932,1.0884200032806377,1.3806673558813278,1.075589647242356,-1.3468572013812832,-1.233877660320513,1.1828204411840195,0.887438568740889,-0.8860187372818129,-0.7039758477678582,-1.516496842000401,-1.255677877359047,-0.8501851504807091,0.9376434524085788
gehring_L3_state::10. CZE nodule,0.9922591911155648,-1.6652914233872926,-1.5497409465187584,1.4415452435908334,-0.7102183940450466,-0.9110362066809472,1.193868692209351,1.0663881665860049,1.02290429267426,0.9772180477821673,1.1528523274521156,0.9072307101519264,0.7188126324577848,0.984088502882116,0.8539100071600482,0.7935545056207938,-0.7099956048148509,-1.63129949142603,1.203102481840878,1.1084730023260614,-1.0636689089574505
gehring_L3_state::10. PEN,1.159320645297618,-1.2586562781367208,-0.9910210845552,-1.1517589132774706,-1.0650725444287443,-0.8535437273975048,0.6567132969190093,0.8877038794415962,0.7930322241703672,-1.5158372856214304,1.0827762665166631,-1.2608767159202507,1.2448690370395652,1.1782075829673435,1.4399884535008716,-1.3385016257074165,-1.204616195980701,1.0721107304734978,-1.3175827683695966,0.8188502933582315,-0.9342235803961166
gehring_L3_state::11. CZE cyst disacc,1.253780950851216,-0.9273199721154856,-1.2364560915192038,-0.8023790378946867,-0.8702943630588403,0.9200419853728966,0.9868539591434792,-0.890770155709471,1.3048739006848844,1.124354097292546,-1.1404802926310835,-1.3839254290716847,-1.0035350375354908,1.1844826213067965,0.9936298689924696,-0.7230380600461429,0.8456054718227364,-1.224646123302587,-1.2878501100086688,1.2972134194498914,1.040335283456211
gehring_L3_state::11. MCE,1.1140385879018515,1.0636613690920294,-1.0537166584373314,0.7094136012784679,-1.0188401694310996,-0.8061968669511326,-1.4076180056899872,1.036483784608124,-1.0008770774373397,0.9565425152704864,1.170903123972651,-1.3911078191591812,-0.9050134028578344,1.148587791059113,0.7858478719967674,0.9502357624678804,0.752034702373663,-0.8877780077312494,-0.9147842847877784,1.5918078002085012,0.8862466533732704
gehring_L3_state::11. PEN g2/m-phase,-1.1376430605282597,1.0946047211499528,1.1747169869123968,-1.2697389048952266,-1.3187088816392256,-1.52431458062245,-1.8702237083975923,-1.7831548057090074,-2.507791467829677,-2.3585890630451933,-1.2581350996583112,-2.0711961538855808,-1.449593959509339,0.8454320756494287,-1.229392219211417,-1.600889100186201,0.4588339693233921,-0.9045852504021537,-0.8501516035876681,1.3023406355625489,-1.1187011014542185
gehring_L3_state::12. FUN hil,0.781248977148849,-0.7580963157582457,-1.0386253046830916,1.0503451916747364,-1.5312101164902887,-1.5639158473822987,0.7779681866426986,1.0338221059457429,1.0907346599392715,0.8979060547452998,1.152051926413391,-0.7944669378579152,0.8158222124816813,1.2042377876138977,1.13816451047553,1.7526161496866024,1.3153403813201905,1.0765182092057757,-1.1546701944972335,1.1102573297981089,0.7734754863944656
gehring_L3_state::12. MCE_ESR shea promo,1.378875741545364,1.79525415219553,-1.6165124590748954,0.8899983451180966,-0.8828345070272345,0.8658212227606988,0.9788905585348292,1.3493585421072942,1.1201021231158648,1.361936341605413,1.3656641782332806,-1.0358992151078108,0.852927649490452,1.270969441802783,1.0049209209913768,1.5860329929550507,1.0264877972150923,-1.201457227267535,0.7878503308799681,1.670332408805695,0.8972971009791809
gehring_L3_state::12. PEN gen I,-0.851228565107897,-1.2194455922004142,-0.5354838851176943,0.8039419256864957,-1.2890107384250242,-1.0761849263134522,-1.275560190309357,-1.8063074210916616,-2.139579852006223,-1.8774727406329688,-0.8456907831728877,-1.959557075545536,-1.7939226600713325,0.7302141512415571,-1.2573859930574085,-1.2210064956541076,1.0163171329119725,0.7757431764013508,-1.0121287755169466,1.2012569905334332,-1.061720102999702
gehring_L3_state::13. FUN epid,0.9491791568693904,-1.6239305148830527,1.5930943986945856,-1.544765794949606,0.5229732738391754,-0.9327682682412256,-0.7250435408034472,-0.9185329747526836,0.6622954733385878,0.7244005105370125,1.4839812996901258,-1.4238867907516497,0.9332795017494718,1.1156754825018491,1.151915776499564,1.1980277591675046,1.1619332698826952,1.1216814572196294,-1.5036753023461695,1.2828748847897258,0.6743179707251639
