panel_source,panel_group,gene,rank,logfoldchanges,pvals_adj,score
germ_cluster,7,AT3G27850,12,3.2787227630615234,0.0,46.027793884277344
germ_cluster,7,AT4G18100,13,2.009265422821045,0.0,45.97267532348633
germ_cluster,7,AT5G24490,14,3.439784049987793,0.0,45.88861083984375
germ_cluster,7,AT2G32180,15,3.4351704120635986,0.0,45.82649612426758
germ_cluster,7,AT5G40950,16,3.1195755004882812,0.0,45.754608154296875
germ_cluster,7,AT2G43030,17,3.252307653427124,0.0,45.59595489501953
germ_cluster,7,AT1G20340,18,3.6432597637176514,0.0,45.58921432495117
germ_cluster,7,AT1G67090,19,3.731527328491211,0.0,45.531707763671875
germ_cluster,7,AT3G21055,20,3.4736883640289307,0.0,45.440284729003906
germ_cluster,7,AT4G24770,21,3.051924467086792,0.0,45.39200210571289
germ_cluster,7,AT3G08740,22,3.2494232654571533,0.0,45.13675308227539
germ_cluster,7,AT1G26770,23,3.981300115585327,0.0,45.007408142089844
germ_cluster,7,AT5G20720,24,2.80306077003479,0.0,44.83823776245117
germ_cluster,7,AT1G68590,25,3.3699779510498047,0.0,44.78242492675781
germ_cluster,7,AT5G15200,26,1.6834423542022705,0.0,44.73150634765625
germ_cluster,7,AT5G57170,27,3.32786226272583,0.0,44.673980712890625
germ_cluster,7,AT5G24314,28,3.2233097553253174,0.0,44.65232467651367
germ_cluster,7,AT2G19730,29,1.9475308656692505,0.0,44.54364013671875
germ_cluster,7,AT1G50900,30,3.376051902770996,0.0,44.495933532714844
germ_cluster,7,AT3G49010,31,1.9896526336669922,0.0,44.326683044433594
germ_cluster,7,AT1G64720,32,3.066174268722534,0.0,44.26369094848633
germ_cluster,7,AT3G25920,33,3.1416375637054443,0.0,44.136329650878906
germ_cluster,7,AT2G26500,34,3.205528497695923,0.0,44.072635650634766
germ_cluster,7,AT5G54600,35,3.131420135498047,0.0,43.99162292480469
germ_cluster,7,AT1G10522,36,3.183586835861206,0.0,43.94239807128906
germ_cluster,7,AT5G17870,37,2.916364908218384,0.0,43.93793869018555
germ_cluster,7,AT4G17390,38,1.884183406829834,0.0,43.766048431396484
germ_cluster,7,AT5G28750,39,3.0841667652130127,0.0,43.751365661621094
germ_cluster,7,AT1G73885,40,3.1788289546966553,0.0,43.66474151611328
germ_cluster,7,AT1G02280,41,2.996634006500244,0.0,43.55305099487305
germ_cluster,7,AT3G02790,42,2.9847068786621094,0.0,43.55246353149414
germ_cluster,7,AT2G24090,43,3.1042699813842773,0.0,43.53841781616211
germ_cluster,7,AT5G65220,44,2.982158899307251,0.0,43.51974868774414
germ_cluster,7,AT3G56340,45,1.819653868675232,0.0,43.368934631347656
germ_cluster,7,AT1G32990,46,3.2019660472869873,0.0,43.35491943359375
germ_cluster,7,AT1G33810,47,2.983707904815674,0.0,43.33591842651367
germ_cluster,7,AT1G29070,48,3.0829787254333496,0.0,43.31280517578125
germ_cluster,7,AT3G56910,49,3.087489604949951,0.0,43.09947204589844
germ_cluster,7,AT5G01530,50,3.4419853687286377,0.0,43.064659118652344
germ_cluster,8,AT1G75830,1,7.5961785316467285,0.0,49.29945755004883
germ_cluster,8,AT5G66400,2,6.825329303741455,0.0,47.7268180847168
germ_cluster,8,AT4G25140,3,6.374351501464844,0.0,46.58087921142578
germ_cluster,8,AT3G46230,4,5.61586332321167,0.0,45.932838439941406
germ_cluster,8,AT5G54740,5,7.538036823272705,0.0,44.98344421386719
germ_cluster,8,AT2G41280,6,6.414122104644775,0.0,43.304805755615234
germ_cluster,8,AT2G21820,7,5.708882808685303,0.0,42.30911636352539
germ_cluster,8,AT1G54870,8,6.5043253898620605,0.0,41.015499114990234
germ_cluster,8,AT1G04560,9,4.82253885269165,0.0,40.526878356933594
germ_cluster,8,AT5G35660,10,7.4915242195129395,0.0,40.4980583190918
germ_cluster,8,AT3G09390,11,3.394301414489746,0.0,40.338287353515625
germ_cluster,8,AT3G01570,12,4.189189434051514,0.0,40.10224914550781
germ_cluster,8,AT3G27660,13,7.4420905113220215,0.0,39.97239685058594
germ_cluster,8,AT3G22640,14,6.9028143882751465,0.0,39.945987701416016
germ_cluster,8,AT2G42000,15,7.552454948425293,0.0,37.77600860595703
germ_cluster,8,AT2G05580,16,6.646446228027344,6.72067866383368e-288,36.412113189697266
germ_cluster,8,AT2G23240,17,7.061009407043457,8.711815951687283e-288,36.40449905395508
germ_cluster,8,AT3G50980,18,4.107054710388184,6.127718655437126e-272,35.383705139160156
germ_cluster,8,ATMG01390,19,3.500080108642578,1.0174936887775021e-269,35.238624572753906
germ_cluster,8,AT4G27160,20,5.532460689544678,2.5595769187205834e-265,34.94889450073242
germ_cluster,8,ATMG00020,21,3.4941351413726807,1.6039787152551123e-253,34.1614875793457
germ_cluster,8,AT5G40420,22,4.3506011962890625,1.2844615844498187e-249,33.89607238769531
germ_cluster,8,AT3G56350,23,6.118902683258057,5.885961754644145e-232,32.67359161376953
germ_cluster,8,AT2G02120,24,5.732786178588867,7.24898293727986e-230,32.52571487426758
germ_cluster,8,AT4G27170,25,5.954650402069092,6.482802115323847e-226,32.24432373046875
germ_cluster,8,AT2G21490,26,4.470863342285156,7.704704302470136e-224,32.09559631347656
germ_cluster,8,AT3G22500,27,6.617326736450195,7.866015433703e-219,31.733863830566406
germ_cluster,8,AT4G11310,28,6.553757667541504,1.785631259934672e-210,31.12055778503418
germ_cluster,8,AT3G10020,29,2.96248197555542,2.1045175285104137e-205,30.743101119995117
germ_cluster,8,AT2G35300,30,2.2997238636016846,4.554853033572788e-199,30.263416290283203
germ_cluster,8,AT1G05510,31,6.717417240142822,4.4322405561528774e-185,29.17903709411621
germ_cluster,8,AT4G06746,32,3.9894216060638428,9.215688405431887e-179,28.675491333007812
germ_cluster,8,AT5G45690,33,5.825515270233154,6.404075100017136e-175,28.365386962890625
germ_cluster,8,AT1G54860,34,6.060823440551758,1.0289591918107366e-174,28.348377227783203
germ_cluster,8,AT3G15670,35,2.4317994117736816,1.1460760811146785e-173,28.262718200683594
germ_cluster,8,AT3G41979,36,1.4908580780029297,1.782966287030136e-169,27.918344497680664
germ_cluster,8,AT5G44120,37,4.031363487243652,7.466143120507419e-168,27.783254623413086
germ_cluster,8,AT3G05260,38,6.092504978179932,2.257530905551581e-165,27.576889038085938
germ_cluster,8,AT1G17810,39,6.475738525390625,6.875411519030453e-160,27.114341735839844
germ_cluster,8,AT4G28520,40,4.593682765960693,2.660033085491195e-159,27.064184188842773
germ_cluster,8,AT5G01300,41,4.6725850105285645,1.8063890993200532e-158,26.99312973022461
germ_cluster,8,AT5G55240,42,5.205547332763672,3.1664762398273354e-158,26.97208023071289
germ_cluster,8,AT1G48130,43,4.007842063903809,9.08894119954377e-156,26.760082244873047
germ_cluster,8,AT2G23110,44,2.679304599761963,2.12074959837649e-150,26.293729782104492
germ_cluster,8,AT5G57550,45,5.322920799255371,2.4651762140803722e-145,25.845945358276367
germ_cluster,8,AT3G08690,46,2.6879289150238037,1.4428706327854342e-134,24.864892959594727
germ_cluster,8,AT3G54940,47,2.5882465839385986,8.059356468728284e-133,24.702598571777344
germ_cluster,8,AT3G12490,48,2.2081503868103027,1.7877049225554275e-129,24.38851547241211
germ_cluster,8,AT2G41260,49,4.974445819854736,3.932969564523107e-127,24.165769577026367
germ_cluster,8,AT3G58450,50,5.227692604064941,2.7813984495190116e-126,24.08388900756836
germ_cluster,9,AT3G05880,1,6.597236156463623,4.6505216158277555e-107,22.40593910217285
germ_cluster,9,AT3G56240,2,8.887548446655273,5.090799852758565e-103,21.956287384033203
germ_cluster,9,AT1G14890,3,7.988901615142822,9.600642248882334e-97,21.27042579650879
germ_cluster,9,AT5G15490,4,6.826745986938477,2.541371350388819e-94,20.993440628051758
germ_cluster,9,AT5G12140,5,4.449356555938721,1.2978624333883254e-86,20.121265411376953
germ_cluster,9,AT5G03170,6,9.03786849975586,6.114064435422522e-86,20.035205841064453
germ_cluster,9,AT1G55210,7,6.074513912200928,1.746789173711116e-84,19.8598575592041
germ_cluster,9,AT4G23690,8,8.833353996276855,1.1391475419129875e-80,19.406883239746094
germ_cluster,9,AT1G20850,9,11.692569732666016,5.618395991670116e-77,18.958663940429688
germ_cluster,9,AT4G35350,10,10.906968116760254,5.761352250588993e-75,18.707916259765625
germ_cluster,9,AT5G40420,11,4.831073760986328,1.3872234333317902e-74,18.655927658081055
germ_cluster,9,AT5G15230,12,5.349359512329102,8.242858176671667e-74,18.55575942993164
germ_cluster,9,AT1G68810,13,7.4571919441223145,8.977748817578458e-74,18.54686737060547
germ_cluster,9,AT5G67600,14,3.36966609954834,6.278697103480165e-73,18.437997817993164
germ_cluster,9,AT3G53620,15,5.6235198974609375,2.0232741357984785e-72,18.367984771728516
germ_cluster,9,AT1G70490,16,3.3929569721221924,2.0232741357984785e-72,18.36736488342285
germ_cluster,9,AT3G18280,17,6.3200201988220215,5.457387333778482e-71,18.184307098388672
germ_cluster,9,AT5G54940,18,3.0315215587615967,6.182915685144733e-69,17.91992950439453
germ_cluster,9,AT2G31980,19,4.9493088722229,1.843188057796261e-60,16.793338775634766
germ_cluster,9,AT1G10670,20,4.264586448669434,1.8745738473870477e-58,16.51386833190918
germ_cluster,9,AT1G04820,21,3.287473678588867,3.880900609778236e-58,16.464401245117188
germ_cluster,9,AT5G59290,22,5.273627281188965,4.8580780121880205e-57,16.305662155151367
germ_cluster,9,AT3G62290,23,2.4348089694976807,4.562139520175469e-56,16.163497924804688
germ_cluster,9,AT3G14595,24,3.7305309772491455,9.218012881853522e-56,16.117839813232422
germ_cluster,9,AT3G56800,25,2.6987671852111816,1.2260573707708043e-54,15.954909324645996
germ_cluster,9,AT1G62981,26,10.613292694091797,3.7202089283070985e-53,15.734190940856934
germ_cluster,9,AT5G16490,27,11.555364608764648,3.764842630081377e-53,15.731488227844238
germ_cluster,9,AT2G03680,28,2.7379119396209717,5.28713030889647e-52,15.557744979858398
germ_cluster,9,AT5G23860,29,5.517152309417725,5.3198581473250196e-52,15.555595397949219
germ_cluster,9,AT3G02480,30,2.5073294639587402,1.0839485491588738e-51,15.508248329162598
germ_cluster,9,AT1G23460,31,6.202559947967529,1.741810685938392e-51,15.476088523864746
germ_cluster,9,AT2G16700,32,4.9703898429870605,6.055716336954551e-51,15.394059181213379
germ_cluster,9,AT4G18780,33,12.23185920715332,6.590940505869621e-51,15.386981010437012
germ_cluster,9,AT4G18640,34,7.305099964141846,2.2407089662280504e-50,15.304484367370605
germ_cluster,9,AT2G04850,35,8.297906875610352,2.9742108018481047e-50,15.284549713134766
germ_cluster,9,AT1G05850,36,3.7843518257141113,3.2455744279349354e-50,15.277396202087402
germ_cluster,9,AT4G16380,37,3.737581253051758,8.517473623339828e-50,15.212942123413086
germ_cluster,9,AT3G06035,38,6.000848770141602,4.028439410918575e-49,15.108094215393066
germ_cluster,9,AT1G60810,39,5.7674336433410645,4.585992587750948e-49,15.098189353942871
germ_cluster,9,AT5G48500,40,5.455786228179932,9.550703155671187e-49,15.048396110534668
germ_cluster,9,AT4G15910,41,3.598017930984497,1.2272211950503966e-48,15.030487060546875
germ_cluster,9,AT1G24764,42,4.607111930847168,1.61634469485193e-48,15.010944366455078
germ_cluster,9,AT1G78040,43,1.9942878484725952,2.690879004639409e-48,14.974591255187988
germ_cluster,9,AT1G31935,44,7.262070178985596,3.0238240678480536e-48,14.96561336517334
germ_cluster,9,AT5G06370,45,3.484003782272339,1.7097846270386381e-47,14.848711013793945
germ_cluster,9,AT5G26667,46,3.1895158290863037,1.761426476872198e-46,14.686840057373047
germ_cluster,9,AT1G55330,47,3.9908065795898438,4.18495646207414e-45,14.467191696166992
germ_cluster,9,AT1G23040,48,5.190460681915283,5.03445670659876e-45,14.452320098876953
germ_cluster,9,AT3G51030,49,5.735994338989258,7.787185894074055e-45,14.420160293579102
germ_cluster,9,AT3G62020,50,10.18652629852295,6.696693184405351e-44,14.267830848693848
germ_state_time,12hsl,AT1G75830,1,5.224615097045898,0.0,54.11565399169922
germ_state_time,12hsl,AT3G41979,2,1.9293144941329956,0.0,53.19247055053711
germ_state_time,12hsl,ATMG01390,3,1.812931776046753,3.007019246937043e-128,24.275177001953125
germ_state_time,12hsl,AT4G27160,4,2.6472787857055664,2.918126888587657e-120,23.502243041992188
germ_state_time,12hsl,AT3G09390,5,1.3415477275848389,7.078395250988471e-111,22.561614990234375
germ_state_time,12hsl,AT5G66400,6,2.4205896854400635,4.2151034869789422e-109,22.378543853759766
germ_state_time,12hsl,AT2G21820,7,2.3754923343658447,2.5285114534158156e-96,21.01735496520996
germ_state_time,12hsl,AT5G35660,8,4.029599189758301,4.531936459840889e-92,20.543336868286133
germ_state_time,12hsl,AT5G54740,9,2.649038553237915,1.075694512104701e-90,20.38804054260254
germ_state_time,12hsl,AT2G41280,10,2.3872976303100586,3.227506360435292e-79,19.043025970458984
germ_state_time,12hsl,AT3G08520,11,0.539783775806427,4.621669007261659e-79,19.024045944213867
germ_state_time,12hsl,AT1G31970,12,1.5762805938720703,9.262282785299571e-77,18.74248504638672
germ_state_time,12hsl,AT4G25140,13,2.1970579624176025,3.060906620987176e-69,17.79009437561035
germ_state_time,12hsl,AT3G41768,14,1.3780291080474854,3.490174496722481e-69,17.782438278198242
germ_state_time,12hsl,AT2G05580,15,3.3791913986206055,4.186906697893117e-66,17.377927780151367
germ_state_time,12hsl,AT1G48920,16,0.7813520431518555,1.380898978472232e-58,16.350326538085938
germ_state_time,12hsl,AT1G54870,17,2.5886833667755127,2.960297195269118e-56,16.01748275756836
germ_state_time,12hsl,AT3G22640,18,2.729443311691284,4.106569971297748e-51,15.258523941040039
germ_state_time,12hsl,AT2G20490,19,0.47269633412361145,1.4523440257459981e-46,14.554010391235352
germ_state_time,12hsl,AT3G27660,20,2.755889892578125,1.2112513982154302e-44,14.245227813720703
germ_state_time,12hsl,AT2G42000,21,2.83889102935791,5.3673647133177394e-42,13.809228897094727
germ_state_time,12hsl,AT3G55560,22,1.8248515129089355,2.216043589985405e-41,13.705550193786621
germ_state_time,12hsl,AT2G23350,23,0.8429714441299438,1.503442206996094e-40,13.564865112304688
germ_state_time,12hsl,AT4G27170,24,2.096554756164551,1.1885131818274058e-35,12.702930450439453
germ_state_time,12hsl,AT4G06746,25,1.7960529327392578,5.467372241676211e-35,12.581873893737793
germ_state_time,12hsl,AT3G46230,26,1.4267715215682983,6.692101550735298e-35,12.565417289733887
germ_state_time,12hsl,AT2G02120,27,2.4296045303344727,9.875146101642164e-35,12.534247398376465
germ_state_time,12hsl,AT4G28520,28,2.171313762664795,6.130018202208875e-34,12.386865615844727
germ_state_time,12hsl,AT1G72060,29,2.5702855587005615,2.8985091801723198e-33,12.2604341506958
germ_state_time,12hsl,AT2G23240,30,2.4918415546417236,1.5477687873550765e-27,11.127070426940918
germ_state_time,12hsl,AT1G27300,31,1.2656203508377075,3.874340186059847e-26,10.831790924072266
germ_state_time,12hsl,AT3G56350,32,2.3379364013671875,3.357462622999877e-24,10.407862663269043
germ_state_time,12hsl,AT4G11310,33,2.6629273891448975,3.19380952006276e-23,10.18813419342041
germ_state_time,12hsl,AT3G22500,34,2.532589912414551,6.43650456807294e-23,10.118536949157715
germ_state_time,12hsl,AT1G04560,35,1.2382066249847412,9.20327225176127e-23,10.083270072937012
germ_state_time,12hsl,AT4G09030,36,0.14303837716579437,2.6853455435944213e-22,9.975700378417969
germ_state_time,12hsl,AT5G20160,37,0.47211143374443054,3.519980004817234e-21,9.71259880065918
germ_state_time,12hsl,AT2G21490,38,1.6058814525604248,1.522423305766258e-19,9.314949989318848
germ_state_time,12hsl,AT3G59710,39,2.3955867290496826,1.1177150005054952e-18,9.096197128295898
germ_state_time,12hsl,AT2G41260,40,2.176830530166626,2.8544457232822614e-18,8.992313385009766
germ_state_time,12hsl,AT5G06165,41,3.181553840637207,1.370870712548538e-16,8.547852516174316
germ_state_time,12hsl,AT3G24080,42,1.1054482460021973,2.6327347381168133e-16,8.470501899719238
germ_state_time,12hsl,AT3G08760,43,1.4557043313980103,9.871805398432976e-16,8.311537742614746
germ_state_time,12hsl,AT5G27120,44,0.8108260631561279,1.6605013566280346e-15,8.24796199798584
germ_state_time,12hsl,AT2G40205,45,-0.24103479087352753,2.451404443224316e-15,8.199901580810547
germ_state_time,12hsl,AT3G05260,46,2.2739474773406982,2.928498877210253e-15,8.177735328674316
germ_state_time,12hsl,AT1G54860,47,2.231203317642212,4.270652813019543e-15,8.131449699401855
germ_state_time,12hsl,AT5G44120,48,1.4417814016342163,5.387402053568343e-15,8.102435111999512
germ_state_time,12hsl,AT5G57550,49,1.9271987676620483,2.311344890919295e-14,7.919583320617676
germ_state_time,12hsl,AT4G29780,50,0.604447603225708,6.65852431952979e-14,7.7837114334106445
germ_state_time,24hsl,AT1G69530,1,3.6893770694732666,0.0,51.651546478271484
germ_state_time,24hsl,AT2G37640,2,3.0576260089874268,0.0,46.94981384277344
germ_state_time,24hsl,AT1G26770,3,3.675677537918091,0.0,46.76121139526367
germ_state_time,24hsl,ATMG01390,4,2.2675669193267822,0.0,43.643863677978516
germ_state_time,24hsl,AT3G41979,5,1.5601803064346313,0.0,42.645347595214844
germ_state_time,24hsl,AT1G75830,6,2.717625379562378,0.0,42.400386810302734
germ_state_time,24hsl,AT5G56100,7,3.215243339538574,0.0,42.36514663696289
germ_state_time,24hsl,AT1G01170,8,2.259481430053711,0.0,42.271156311035156
germ_state_time,24hsl,AT3G50980,9,2.5749146938323975,0.0,42.10529708862305
germ_state_time,24hsl,AT4G27450,10,2.7292652130126953,0.0,42.050167083740234
germ_state_time,24hsl,AT1G52690,11,2.340378522872925,0.0,41.63385772705078
germ_state_time,24hsl,AT3G02790,12,2.1735846996307373,0.0,41.27155303955078
germ_state_time,24hsl,AT1G64720,13,2.2651278972625732,0.0,41.15435791015625
germ_state_time,24hsl,AT5G14450,14,2.372445583343506,0.0,41.00911331176758
germ_state_time,24hsl,AT4G25050,15,2.2726664543151855,0.0,40.9947624206543
germ_state_time,24hsl,AT1G43780,16,3.8800363540649414,0.0,40.96430969238281
germ_state_time,24hsl,AT1G07985,17,2.2194371223449707,0.0,40.86355972290039
germ_state_time,24hsl,AT2G23110,18,2.328202486038208,0.0,40.51730728149414
germ_state_time,24hsl,AT4G24770,19,2.0178282260894775,0.0,40.001609802246094
germ_state_time,24hsl,AT1G32560,20,2.205854654312134,0.0,39.92655944824219
germ_state_time,24hsl,AT3G53460,21,2.0774970054626465,0.0,39.7218017578125
germ_state_time,24hsl,AT4G16160,22,2.1367738246917725,0.0,39.337181091308594
germ_state_time,24hsl,AT2G32650,23,2.3644890785217285,0.0,39.22282409667969
germ_state_time,24hsl,AT1G27461,24,2.887234926223755,0.0,38.79123306274414
germ_state_time,24hsl,AT4G34620,25,1.7810662984848022,0.0,38.69203567504883
germ_state_time,24hsl,AT1G56200,26,1.9392778873443604,0.0,38.47330856323242
germ_state_time,24hsl,AT5G66780,27,2.0682425498962402,0.0,38.41813659667969
germ_state_time,24hsl,AT1G43670,28,2.046872615814209,0.0,38.3205451965332
germ_state_time,24hsl,AT5G24490,29,2.6122703552246094,0.0,38.164249420166016
germ_state_time,24hsl,AT4G27160,30,2.2919468879699707,0.0,38.14936065673828
germ_state_time,24hsl,AT2G47400,31,2.0368053913116455,0.0,38.047462463378906
germ_state_time,24hsl,AT1G03600,32,2.465909481048584,2.406663702856229e-305,37.51276779174805
germ_state_time,24hsl,AT2G38230,33,1.9841185808181763,2.605628962290158e-304,37.44843673706055
germ_state_time,24hsl,AT3G21720,34,1.8164700269699097,4.146386282046183e-301,37.25039291381836
germ_state_time,24hsl,AT2G14880,35,1.8480157852172852,1.3656907835426964e-298,37.09376907348633
germ_state_time,24hsl,AT3G03920,36,1.638157606124878,4.158394847222943e-295,36.87628936767578
germ_state_time,24hsl,AT1G15930,37,1.0330458879470825,2.546314434260664e-294,36.82640838623047
germ_state_time,24hsl,AT2G28420,38,2.397367477416992,5.900955448780547e-293,36.740299224853516
germ_state_time,24hsl,AT3G56910,39,1.946380376815796,1.2208008779035234e-292,36.71981430053711
germ_state_time,24hsl,AT1G67090,40,2.249697208404541,5.618347217557096e-281,35.98089599609375
germ_state_time,24hsl,AT3G27850,41,1.908193588256836,1.1599746117628468e-278,35.831878662109375
germ_state_time,24hsl,AT2G04030,42,1.8160914182662964,3.827104729054745e-277,35.73357391357422
germ_state_time,24hsl,AT1G68560,43,2.0120623111724854,6.8854433862641125e-273,35.45723342895508
germ_state_time,24hsl,AT5G25460,44,2.078054189682007,4.83321395533127e-268,35.140098571777344
germ_state_time,24hsl,AT5G54740,45,2.1778600215911865,6.168248159528565e-268,35.13254928588867
germ_state_time,24hsl,AT2G32180,46,2.3027632236480713,6.836984547386701e-266,34.9977912902832
germ_state_time,24hsl,AT1G78630,47,1.8162543773651123,5.779706374154469e-264,34.869712829589844
germ_state_time,24hsl,AT3G21055,48,2.248976469039917,1.9852225315205964e-261,34.701419830322266
germ_state_time,24hsl,AT1G79040,49,2.011176109313965,5.92090896342334e-259,34.536407470703125
germ_state_time,24hsl,AT2G37220,50,1.7564467191696167,4.6460415862983756e-257,34.40940475463867
germ_state_time,48hsl,AT5G02380,1,3.3840975761413574,0.0,54.89731979370117
germ_state_time,48hsl,AT3G02480,2,2.4841678142547607,0.0,53.526390075683594
germ_state_time,48hsl,AT3G52930,3,2.124539852142334,0.0,51.83037185668945
germ_state_time,48hsl,AT2G41430,4,2.0201311111450195,0.0,51.51593780517578
germ_state_time,48hsl,AT5G20010,5,2.21303391456604,0.0,50.04954147338867
germ_state_time,48hsl,AT3G08580,6,1.5600117444992065,0.0,49.218868255615234
germ_state_time,48hsl,AT5G42980,7,1.672503113746643,0.0,49.21693420410156
germ_state_time,48hsl,AT5G15230,8,5.1651482582092285,0.0,48.84097671508789
germ_state_time,48hsl,AT3G04120,9,1.8738075494766235,0.0,48.239139556884766
germ_state_time,48hsl,AT2G03680,10,2.576704263687134,0.0,47.144927978515625
germ_state_time,48hsl,AT5G17920,11,1.9653379917144775,0.0,46.480323791503906
germ_state_time,48hsl,AT5G15650,12,3.1197285652160645,0.0,45.60771179199219
germ_state_time,48hsl,AT1G04820,13,3.033135414123535,0.0,45.56549835205078
germ_state_time,48hsl,AT1G19180,14,2.721954584121704,0.0,44.999359130859375
germ_state_time,48hsl,AT1G70490,15,2.5223512649536133,0.0,44.84464645385742
germ_state_time,48hsl,AT2G26150,16,2.9900217056274414,0.0,44.72248458862305
germ_state_time,48hsl,AT3G02230,17,3.479322671890259,0.0,43.240447998046875
germ_state_time,48hsl,AT1G23490,18,1.7490969896316528,0.0,42.521018981933594
germ_state_time,48hsl,AT1G07400,19,2.7233188152313232,0.0,41.7479248046875
germ_state_time,48hsl,AT4G11010,20,1.780121922492981,0.0,41.54473114013672
germ_state_time,48hsl,AT2G14890,21,2.1118524074554443,0.0,38.887367248535156
germ_state_time,48hsl,AT1G78040,22,1.4856481552124023,0.0,38.78427505493164
germ_state_time,48hsl,AT3G17390,23,1.7478547096252441,0.0,38.47750473022461
germ_state_time,48hsl,AT1G70410,24,3.0934031009674072,0.0,37.77162551879883
germ_state_time,48hsl,AT4G13930,25,2.3226540088653564,0.0,37.72751235961914
germ_state_time,48hsl,AT1G54410,26,3.523597240447998,6.275928837045905e-308,37.66434097290039
germ_state_time,48hsl,AT5G15970,27,3.3683841228485107,5.692110294990451e-307,37.60515213012695
germ_state_time,48hsl,AT5G54940,28,1.6328576803207397,5.1665050575460515e-306,37.545867919921875
germ_state_time,48hsl,AT3G61640,29,1.8687351942062378,5.224233276434786e-303,37.35946273803711
germ_state_time,48hsl,AT5G39570,30,2.79195237159729,4.100799623083203e-300,37.18016815185547
germ_state_time,48hsl,AT5G12140,31,2.559072732925415,1.3882284415026117e-294,36.83580780029297
germ_state_time,48hsl,AT1G54580,32,2.359283924102783,6.736935190561067e-294,36.7923698425293
germ_state_time,48hsl,AT1G02500,33,3.7127695083618164,1.4425409641786628e-293,36.77113723754883
germ_state_time,48hsl,AT3G09820,34,2.0758180618286133,9.554174961581984e-293,36.71918487548828
germ_state_time,48hsl,AT3G62290,35,1.5080946683883667,1.3154720956015432e-292,36.70995330810547
germ_state_time,48hsl,AT3G43810,36,1.9299932718276978,1.738232614810208e-281,36.00513458251953
germ_state_time,48hsl,AT4G16500,37,2.0854907035827637,1.933720584759798e-280,35.93770217895508
germ_state_time,48hsl,AT3G15353,38,5.945988655090332,1.1782807398185444e-273,35.49917221069336
germ_state_time,48hsl,AT4G19200,39,2.6523079872131348,3.642189024448034e-269,35.2050666809082
germ_state_time,48hsl,AT4G34870,40,1.2995994091033936,2.8984207845655116e-268,35.145694732666016
germ_state_time,48hsl,AT1G09200,41,3.878260374069214,5.29407522188067e-268,35.128116607666016
germ_state_time,48hsl,AT1G66410,42,1.5981264114379883,9.04042633874967e-266,34.98115539550781
germ_state_time,48hsl,AT5G44340,43,1.9406147003173828,2.151374372393438e-265,34.95594787597656
germ_state_time,48hsl,AT2G02130,44,2.4892590045928955,2.3334651222203407e-263,34.82087707519531
germ_state_time,48hsl,AT4G24920,45,1.6594513654708862,2.1289187860389328e-255,34.290061950683594
germ_state_time,48hsl,AT3G09440,46,1.5758103132247925,4.977091970394308e-254,34.19768524169922
germ_state_time,48hsl,AT1G10630,47,2.844132423400879,3.3415832858410387e-249,33.87044143676758
germ_state_time,48hsl,AT2G41110,48,1.693916916847229,3.3415832858410387e-249,33.87017822265625
germ_state_time,48hsl,AT5G37770,49,1.6818867921829224,2.420255825012312e-246,33.6745719909668
germ_state_time,48hsl,AT3G22840,50,3.226635694503784,4.643769995427697e-244,33.517852783203125
